source,source_venue_id,name,latitude,longitude
retrosheet,DEN02,Coors Field,39.756031,-104.992929
retrosheet,DET04,Tiger Stadium,42.332369,-83.068868
retrosheet,DET05,Comerica Park,42.339222,-83.048863
retrosheet,DUN01,TD Ballpark,28.003802,-82.786662
retrosheet,DYE01,Field of Dreams,42.497814,-91.054911
retrosheet,FTB01,Fort Bragg Field,35.173367,-79.014043
retrosheet,HON01,Aloha Stadium,21.372787,-157.929912
retrosheet,HOU02,Astrodome,29.684870,-95.407743
retrosheet,HOU03,Minute Maid Park,29.757232,-95.355234
retrosheet,KAN06,Kauffman Stadium,39.051508,-94.480460
retrosheet,LAS01,Cashman Field,36.179761,-115.129890
retrosheet,LOS03,Dodger Stadium,34.073625,-118.239845
retrosheet,MIA01,Sun Life Stadium,25.957903,-80.238850
retrosheet,MIA02,Marlins Park,25.778073,-80.219554
retrosheet,MIL06,Miller Park,43.028062,-87.971269
retrosheet,MIN04,Target Field,44.981685,-93.277864
retrosheet,NYC16,Yankee Stadium I,40.829583,-73.926521
retrosheet,NYC17,Shea Stadium,41.398797,-73.963579
retrosheet,NYC20,Citi Field,40.757278,-73.845879
retrosheet,NYC21,Yankee Stadium II,40.829583,-73.926521
retrosheet,OAK01,Oakland-Alameda County Coliseum,37.751633,-122.200475
retrosheet,PHI11,Shibe Park,39.996116,-75.164835
retrosheet,PHI13,Citizens Bank Park,39.905922,-75.166480
retrosheet,PHO01,Chase Field,33.445486,-112.066693
retrosheet,PIT06,Forbes Field,40.441221,-79.952692
retrosheet,PIT08,PNC Park,40.446926,-80.005606
retrosheet,SAN01,Qualcomm Stadium,32.781943,-117.084448
retrosheet,SAN02,PETCO Park,32.707187,-117.156913
retrosheet,SEA02,Kingdome,47.598994,-122.331342
retrosheet,SEA03,Safeco Field,47.591397,-122.332507
retrosheet,SFO02,Candlestick Park,37.717191,-122.380422
retrosheet,SFO03,AT&T Park,37.781136,-122.457083
retrosheet,SJU01,Estadio Hiram Bithorn,18.416837,-66.073502
retrosheet,STL09,Busch Stadium II,38.622505,-90.193004
retrosheet,STL10,Busch Stadium III,38.622505,-90.193004
retrosheet,STP01,Tropicana Field,27.768056,-82.653276
retrosheet,WAS11,Nationals Park,38.872733,-77.007481
